order_id,order_date,amount,product_id
CA-2017-139311,2017-08-11,29.664,OFF-PA-10001776
CA-2017-139311,2017-08-11,9.184,OFF-AR-10004582
CA-2017-139311,2017-08-11,153.584,TEC-PH-10001557
CA-2017-139311,2017-08-11,12.864,OFF-BI-10004209
CA-2017-124296,2017-12-24,479.97,TEC-MA-10003183
CA-2017-124296,2017-12-24,232.88,FUR-CH-10002439
CA-2016-169957,2016-09-26,236.88,OFF-AP-10000576
CA-2016-169957,2016-09-26,29.9,OFF-PA-10004040
CA-2016-169957,2016-09-26,100,TEC-AC-10003063
US-2016-108777,2016-12-12,18.693,OFF-BI-10003982
US-2016-108777,2016-12-12,383.952,TEC-AC-10002567
CA-2015-148859,2015-12-28,24.816,OFF-ST-10004950
CA-2014-110786,2014-12-29,24.9,FUR-FU-10000550
CA-2014-110786,2014-12-29,21.12,OFF-PA-10000528
CA-2014-110786,2014-12-29,767.952,TEC-MA-10003183
CA-2014-110786,2014-12-29,14.352,OFF-BI-10003305
CA-2014-110786,2014-12-29,191.976,TEC-PH-10001425
CA-2014-110786,2014-12-29,274.77,OFF-LA-10001474
CA-2014-110786,2014-12-29,70.56,FUR-FU-10000672
CA-2015-137750,2015-06-25,204.85,FUR-FU-10001979
CA-2015-136378,2015-04-02,9.156,OFF-BI-10003707
CA-2017-100356,2017-10-21,23.992,OFF-AP-10002191
US-2015-166520,2015-07-16,80.88,OFF-PA-10000501
US-2015-166520,2015-07-16,599.9,TEC-AC-10001990
CA-2017-136350,2017-06-24,276.69,FUR-FU-10003601
CA-2017-136350,2017-06-24,172.764,FUR-CH-10001891
CA-2014-122931,2014-09-29,4.224,OFF-AR-10003469
CA-2014-122931,2014-09-29,409.272,FUR-TA-10004175
CA-2014-122931,2014-09-29,55.44,OFF-LA-10002945
CA-2014-122931,2014-09-29,20.928,OFF-PA-10000533
CA-2014-122931,2014-09-29,1801.632,OFF-ST-10004459
CA-2014-122931,2014-09-29,67.176,FUR-TA-10004147
CA-2014-163034,2014-11-24,646.2,OFF-ST-10000046
CA-2015-124058,2015-11-20,72.744,TEC-PH-10004774
CA-2015-124058,2015-11-20,572.16,FUR-CH-10000595
CA-2016-129196,2016-11-01,68.112,TEC-AC-10002473
US-2015-138716,2015-09-17,25.032,OFF-BI-10001628
US-2016-122182,2016-03-10,39.992,TEC-AC-10002800
US-2014-130358,2014-06-23,20.016,OFF-AR-10002766
US-2014-130358,2014-06-23,3.104,OFF-SU-10002522
CA-2014-102673,2014-11-01,7.52,OFF-FA-10003021
CA-2014-102673,2014-11-01,10.272,OFF-AR-10000634
CA-2014-102673,2014-11-01,47.808,OFF-LA-10001771
CA-2014-102673,2014-11-01,978.84,TEC-PH-10004434
CA-2016-145303,2016-08-28,13.14,OFF-BI-10000050
CA-2016-145303,2016-08-28,10.024,OFF-BI-10002414
CA-2016-145303,2016-08-28,156.3728,FUR-BO-10003159
CA-2015-156104,2015-12-06,999.98,TEC-CO-10002095
US-2015-164308,2015-09-24,821.94,TEC-PH-10004120
CA-2017-108112,2017-11-15,220.064,FUR-FU-10003553
CA-2017-108112,2017-11-15,339.136,FUR-FU-10001488
CA-2015-100685,2015-12-19,7.04,OFF-BI-10003094
CA-2015-100685,2015-12-19,5.04,OFF-FA-10003472
CA-2015-100685,2015-12-19,116.28,OFF-PA-10001289
CA-2015-165414,2015-12-21,47.976,TEC-PH-10002293
CA-2016-140417,2016-09-25,60.048,OFF-PA-10000380
CA-2016-140417,2016-09-25,5.022,OFF-BI-10004828
US-2017-151316,2017-06-24,182.994,OFF-BI-10004632
US-2017-151316,2017-06-24,10.272,OFF-PA-10000327
CA-2017-163692,2017-09-07,7.857,OFF-BI-10003291
CA-2016-111913,2016-08-04,302.384,TEC-PH-10002275
CA-2016-111913,2016-08-04,20.952,OFF-BI-10003291
CA-2016-111913,2016-08-04,11.784,OFF-BI-10000343
US-2014-156559,2014-08-19,638.82,FUR-BO-10000711
CA-2016-161473,2016-04-01,20.7,OFF-LA-10001297
CA-2016-161473,2016-04-01,10.95,OFF-SU-10001574
CA-2016-161473,2016-04-01,14.352,OFF-BI-10003305
CA-2017-166576,2017-05-16,221.024,OFF-ST-10002574
CA-2015-102491,2015-08-24,3080,TEC-MA-10000864
CA-2015-102491,2015-08-24,79.96,TEC-AC-10003289
CA-2015-102491,2015-08-24,587.97,TEC-PH-10001619
CA-2014-116904,2014-09-23,32.4,OFF-PA-10004888
CA-2014-116904,2014-09-23,404.9,OFF-ST-10000736
CA-2014-116904,2014-09-23,9449.95,OFF-BI-10001120
CA-2014-116904,2014-09-23,12.94,OFF-BI-10000301
US-2017-102288,2017-06-19,2.264,OFF-AP-10004655
US-2017-102288,2017-06-19,0.444,OFF-AP-10002906
US-2017-102288,2017-06-19,146.176,OFF-PA-10000740
CA-2017-137456,2017-12-21,15.92,FUR-FU-10001940
US-2017-155999,2017-08-07,159.96,TEC-PH-10000439
US-2017-155999,2017-08-07,13.76,OFF-BI-10000404
US-2016-148334,2016-08-22,4.312,OFF-BI-10003676
CA-2015-105599,2015-09-07,13.96,OFF-ST-10002486
CA-2015-105599,2015-09-07,27.414,FUR-TA-10003837
CA-2015-153717,2015-12-25,73.98,TEC-PH-10002923
CA-2015-153717,2015-12-25,160.98,FUR-BO-10004360
CA-2015-153717,2015-12-25,17.34,OFF-PA-10002160
CA-2015-153717,2015-12-25,3.28,OFF-AR-10002375
CA-2015-116687,2015-05-02,8.856,OFF-LA-10000443
CA-2015-116687,2015-05-02,158.376,TEC-PH-10001750
CA-2016-163573,2016-11-24,1219.96,OFF-BI-10004632
CA-2015-153416,2015-11-24,3.168,OFF-BI-10002813
CA-2015-153416,2015-11-24,19.44,OFF-PA-10002005
CA-2015-153416,2015-11-24,454.86,OFF-ST-10000060
CA-2015-153416,2015-11-24,91.392,OFF-BI-10002706
CA-2017-117394,2017-09-04,19.04,TEC-AC-10000199
CA-2017-133823,2017-05-11,37.44,OFF-PA-10002870
CA-2017-133823,2017-05-11,37.59,OFF-LA-10004545
CA-2017-133823,2017-05-11,26.032,OFF-BI-10000962
CA-2014-127523,2014-05-11,35.91,OFF-AP-10004249
CA-2017-123239,2017-07-27,91.032,FUR-FU-10001602
CA-2017-156769,2017-05-06,54.66,OFF-AR-10003179
CA-2014-127299,2014-09-19,67.344,OFF-ST-10003722
CA-2014-127299,2014-09-19,2624.985,TEC-MA-10001127
CA-2015-121272,2015-03-29,73.28,OFF-AP-10001947
CA-2014-115336,2014-11-18,14.48,OFF-BI-10001107
CA-2015-111703,2015-07-02,11.952,OFF-PA-10000349
CA-2015-111703,2015-07-02,15.552,OFF-PA-10003349
CA-2014-128839,2014-09-08,45,OFF-FA-10002280
CA-2014-128839,2014-09-08,209.97,TEC-MA-10000029
CA-2017-105914,2017-10-02,112.12,OFF-BI-10002854
CA-2017-105914,2017-10-02,1575.14,OFF-ST-10003716
CA-2017-110926,2017-11-19,25.06,OFF-FA-10000624
CA-2016-117226,2016-12-30,6.924,OFF-BI-10004654
CA-2017-127313,2017-12-01,37.392,OFF-ST-10001228
CA-2017-127313,2017-12-01,79.12,FUR-FU-10003798
CA-2016-136287,2016-06-13,18.9,OFF-LA-10003148
US-2014-107699,2014-05-19,57.42,OFF-BI-10001249
CA-2017-112725,2017-01-30,12.74,OFF-AR-10003759
CA-2017-112725,2017-01-30,8.82,OFF-AR-10001227
CA-2017-112725,2017-01-30,120.784,FUR-CH-10000863
CA-2015-136196,2015-11-28,322.59,FUR-FU-10004017
CA-2017-106068,2017-10-23,9.762,OFF-BI-10000962
CA-2017-106068,2017-10-23,13.72,OFF-ST-10004507
CA-2017-106068,2017-10-23,55.2,TEC-AC-10002942
CA-2017-106068,2017-10-23,259.136,OFF-ST-10002344
CA-2017-100160,2017-09-07,29.24,OFF-LA-10002475
CA-2017-100160,2017-09-07,15.552,OFF-PA-10003072
CA-2017-100160,2017-09-07,4.896,OFF-EN-10001509
CA-2016-139689,2016-12-29,38.088,OFF-BI-10004781
CA-2016-139689,2016-12-29,2.808,OFF-BI-10000145
CA-2015-101091,2015-12-05,47.984,TEC-AC-10003280
CA-2015-101091,2015-12-05,26.064,OFF-BI-10001107
CA-2014-126907,2014-11-01,15.696,OFF-PA-10000533
US-2016-164588,2016-04-16,12.84,OFF-AR-10003056
CA-2017-115546,2017-05-14,539.97,TEC-PH-10002834
CA-2017-115546,2017-05-14,22.58,OFF-ST-10002214
CA-2015-163587,2015-03-14,16.52,OFF-LA-10004484
CA-2015-163587,2015-03-14,671.94,OFF-BI-10003091
US-2017-106131,2017-01-14,169.064,TEC-AC-10003027
US-2017-106131,2017-01-14,168.624,OFF-ST-10003638
CA-2015-160213,2015-03-08,19.44,OFF-PA-10003848
CA-2014-157924,2014-10-11,31.92,OFF-ST-10002352
CA-2014-157924,2014-10-11,433.568,FUR-CH-10000229
CA-2015-100216,2015-04-13,31.104,OFF-PA-10000788
CA-2015-100216,2015-04-13,54.816,OFF-PA-10002968
CA-2017-100601,2017-11-16,48.86,OFF-ST-10002486
CA-2016-152163,2016-07-01,14.2,OFF-BI-10002215
CA-2016-152163,2016-07-01,12.96,OFF-PA-10000788
CA-2016-152163,2016-07-01,58.34,OFF-BI-10003364
CA-2015-154340,2015-11-29,56.3,OFF-AR-10003582
CA-2014-128846,2014-04-07,629.95,TEC-PH-10003273
CA-2014-128846,2014-04-07,122.97,OFF-PA-10000100
CA-2016-148593,2016-06-16,46.35,OFF-PA-10001776
US-2017-119039,2017-03-06,14.976,OFF-BI-10004182
CA-2017-128426,2017-10-07,4.24,OFF-BI-10000756
US-2017-136868,2017-10-06,319.96,TEC-AC-10001539
US-2017-136868,2017-10-06,17.04,OFF-PA-10002377
US-2017-136868,2017-10-06,344.91,OFF-ST-10000991
CA-2016-143749,2016-12-05,81.94,FUR-BO-10002853
CA-2016-111493,2016-10-21,98.16,TEC-AC-10004510
CA-2017-112536,2017-05-18,6.874,OFF-BI-10003712
CA-2017-112536,2017-05-18,1.996,OFF-BI-10002571
CA-2017-112536,2017-05-18,8.928,OFF-ST-10004835
CA-2016-157714,2016-09-26,9.99,OFF-PA-10004022
CA-2017-166709,2017-11-17,10499.97,TEC-CO-10004722
CA-2015-129392,2015-07-08,21.12,OFF-PA-10004248
CA-2015-150875,2015-11-16,696.42,FUR-TA-10000577
CA-2015-150875,2015-11-16,304.776,TEC-PH-10001254
CA-2015-154200,2015-06-18,51.98,OFF-AR-10001044
CA-2016-124233,2016-04-08,24.7,FUR-FU-10002597
US-2015-134271,2015-04-18,21.93,OFF-LA-10004093
US-2016-161683,2016-12-03,394.816,OFF-AP-10000179
US-2016-161683,2016-12-03,18.192,OFF-BI-10001072
CA-2015-143105,2015-12-10,7.31,OFF-LA-10004093
CA-2015-143105,2015-12-10,799.984,TEC-CO-10002095
CA-2015-143105,2015-12-10,41.28,OFF-PA-10002713
CA-2015-143105,2015-12-10,184.66,OFF-PA-10002254
CA-2014-145387,2014-10-31,49.25,OFF-AR-10001683
CA-2014-145387,2014-10-31,10.16,OFF-PA-10002195
CA-2014-145387,2014-10-31,14.76,FUR-FU-10002364
CA-2014-145387,2014-10-31,34.08,OFF-BI-10004001
CA-2014-145387,2014-10-31,17.67,FUR-FU-10000023
CA-2014-145387,2014-10-31,1604.9,FUR-CH-10002320
CA-2014-145387,2014-10-31,385.686,FUR-TA-10003238
CA-2017-109715,2017-12-09,15.984,OFF-PA-10004965
CA-2014-166457,2014-05-05,9.42,OFF-PA-10003016
CA-2014-166457,2014-05-05,6.56,OFF-AR-10003651
CA-2014-166457,2014-05-05,24.56,OFF-PA-10001363
CA-2016-164637,2016-03-04,128.4,OFF-BI-10003876
CA-2014-103590,2014-11-30,62.28,OFF-EN-10004007
CA-2015-111234,2015-02-18,9.24,OFF-LA-10002271
CA-2017-149881,2017-04-01,482.664,FUR-BO-10003894
CA-2017-149881,2017-04-01,4799.984,TEC-MA-10000418
CA-2017-134565,2017-06-11,37.94,OFF-PA-10004243
CA-2017-134565,2017-06-11,18.288,OFF-BI-10001759
CA-2017-134565,2017-06-11,385.8,TEC-MA-10001570
CA-2017-134565,2017-06-11,102.96,OFF-ST-10004804
CA-2017-134565,2017-06-11,174.42,FUR-BO-10001519
CA-2016-108644,2016-09-30,1.964,OFF-BI-10000343
US-2014-102631,2014-12-13,94.428,FUR-FU-10003930
CA-2017-120327,2017-11-11,45.92,OFF-FA-10004854
CA-2015-154970,2015-01-05,61.584,FUR-CH-10003396
CA-2016-113803,2016-03-24,22.48,OFF-PA-10001994
CA-2017-100223,2017-07-05,332.028,FUR-FU-10003601
CA-2017-100223,2017-07-05,11.394,OFF-BI-10003429
CA-2017-100223,2017-07-05,15.552,OFF-PA-10000232
CA-2017-100223,2017-07-05,31.104,OFF-PA-10002195
CA-2017-100223,2017-07-05,6.316,OFF-BI-10004492
CA-2014-168823,2014-09-21,11.352,OFF-PA-10004000
CA-2014-168823,2014-09-21,20.808,OFF-LA-10004425
CA-2016-162404,2016-07-23,11.416,OFF-BI-10000948
CA-2017-104024,2017-08-29,9.408,OFF-AR-10001972
CA-2017-147144,2017-03-26,19.83,OFF-AR-10004587
CA-2017-158673,2017-12-29,209.7,OFF-PA-10000994
CA-2014-133704,2014-09-20,43.92,OFF-AP-10001366
CA-2014-133704,2014-09-20,20.232,OFF-BI-10001636
CA-2016-159142,2016-04-04,149.97,TEC-PH-10001448
CA-2016-159142,2016-04-04,27.81,OFF-PA-10001776
CA-2014-138436,2014-03-26,66.3,TEC-AC-10002323
CA-2017-117702,2017-11-28,1.64,OFF-AR-10004582
CA-2017-117702,2017-11-28,1049.2,FUR-FU-10000576
CA-2017-117702,2017-11-28,20.9,FUR-FU-10004270
CA-2016-157336,2016-12-01,88.08,OFF-BI-10004236
CA-2016-157336,2016-12-01,751.92,FUR-CH-10004997
CA-2014-168130,2014-09-19,887.103,FUR-CH-10000988
CA-2015-155068,2015-10-23,55.944,TEC-PH-10004897
CA-2015-155068,2015-10-23,10.688,OFF-AR-10002656
CA-2015-155068,2015-10-23,11.824,TEC-PH-10004924
CA-2017-163160,2017-10-13,63.312,OFF-PA-10003127
CA-2017-163160,2017-10-13,96.784,OFF-BI-10000778
CA-2017-163160,2017-10-13,10.476,FUR-FU-10001424
CA-2015-101924,2015-09-04,9.762,OFF-BI-10000962
CA-2016-124793,2016-03-14,196.784,FUR-CH-10002880
CA-2017-118367,2017-10-28,47.98,OFF-EN-10004386
CA-2017-164819,2017-10-15,13.05,OFF-LA-10001045
CA-2017-158344,2017-08-07,63.96,TEC-AC-10002006
CA-2017-123351,2017-09-21,80.48,OFF-AP-10001242
CA-2017-110429,2017-11-03,11.673,OFF-BI-10000216
US-2016-131611,2016-11-05,863.128,FUR-TA-10002774
US-2016-131611,2016-11-05,3.564,OFF-BI-10004364
US-2016-131611,2016-11-05,956.6648,FUR-BO-10000780
US-2016-131611,2016-11-05,12.588,OFF-BI-10001989
US-2016-131611,2016-11-05,171.96,TEC-AC-10004001
US-2017-124821,2017-06-25,871.4,FUR-TA-10000688
CA-2015-166975,2015-11-26,692.472,FUR-FU-10003930
CA-2016-123806,2016-11-24,207.76,FUR-FU-10000965
US-2017-158505,2017-07-21,71.928,TEC-PH-10004071
US-2017-158505,2017-07-21,25.99,OFF-AR-10001044
CA-2015-142692,2015-10-23,3.592,OFF-BI-10004140
CA-2015-123456,2015-07-09,48.632,OFF-AP-10002684
CA-2017-151358,2017-08-18,323.1,OFF-ST-10000046
US-2016-107440,2016-04-16,9099.93,TEC-MA-10001047
US-2016-107440,2016-04-16,9.96,FUR-FU-10000550
US-2016-107440,2016-04-16,25.3,OFF-BI-10002432
CA-2014-166989,2014-11-14,11.36,OFF-PA-10004470
CA-2014-166989,2014-11-14,69.264,FUR-CH-10001797
CA-2014-103100,2014-12-20,3.69,OFF-LA-10003720
CA-2014-103100,2014-12-20,1103.97,OFF-BI-10004600
CA-2015-105690,2015-11-21,246.1328,FUR-BO-10003965
CA-2015-105690,2015-11-21,11.696,OFF-LA-10000240
CA-2015-105690,2015-11-21,439.992,TEC-CO-10001571
CA-2017-127516,2017-12-28,64.784,OFF-ST-10000736
US-2015-117184,2015-05-17,33.28,OFF-BI-10002082
US-2015-117184,2015-05-17,14.088,OFF-PA-10002250
CA-2017-102407,2017-12-09,11.16,OFF-AR-10000122
CA-2017-102407,2017-12-09,896.328,FUR-TA-10003748
CA-2017-102407,2017-12-09,189,OFF-AP-10001394
CA-2017-130967,2017-03-10,53.982,TEC-PH-10004896
CA-2017-101581,2017-10-22,177.225,FUR-TA-10002607
CA-2017-169124,2017-07-03,129.39,FUR-FU-10001215
CA-2017-117261,2017-09-04,54.32,OFF-ST-10000419
CA-2017-129021,2017-08-23,4367.896,TEC-PH-10001459
CA-2017-129021,2017-08-23,49.568,OFF-PA-10000241
CA-2017-129021,2017-08-23,161.376,OFF-AP-10003040
CA-2017-129021,2017-08-23,2.784,FUR-FU-10001852
CA-2017-129021,2017-08-23,8.72,OFF-PA-10000141
CA-2014-123253,2014-08-22,3.912,OFF-AR-10002804
CA-2016-121601,2016-10-04,59.752,OFF-EN-10003862
CA-2014-162278,2014-10-26,63.92,FUR-FU-10000448
CA-2014-162278,2014-10-26,383.96,TEC-PH-10000526
CA-2016-161095,2016-06-28,7.752,OFF-BI-10002764
CA-2016-161095,2016-06-28,33.568,OFF-BI-10001524
CA-2014-125829,2014-11-04,666.344,TEC-PH-10001079
CA-2014-125829,2014-11-04,573.728,FUR-TA-10002041
CA-2014-125829,2014-11-04,21.936,OFF-BI-10001036
CA-2014-125829,2014-11-04,19.44,OFF-PA-10000223
CA-2014-125829,2014-11-04,447.968,TEC-MA-10003246
CA-2014-123127,2014-09-08,16.78,OFF-AP-10001962
CA-2015-115945,2015-06-25,20.96,OFF-AR-10004062
CA-2015-115945,2015-06-25,88.752,OFF-BI-10004330
CA-2015-115945,2015-06-25,304.23,OFF-ST-10001963
CA-2015-136735,2015-07-26,167.86,OFF-EN-10002230
US-2017-136189,2017-12-07,82.38,FUR-FU-10000175
CA-2014-152345,2014-12-29,23.976,TEC-PH-10004897
CA-2014-152345,2014-12-29,33.29,OFF-ST-10003123
US-2015-147662,2015-02-14,14.952,OFF-BI-10001658
US-2015-147662,2015-02-14,323.982,TEC-PH-10002834
US-2015-147662,2015-02-14,2.286,OFF-BI-10002160
US-2015-147662,2015-02-14,14.352,OFF-AR-10004999
US-2015-147662,2015-02-14,71.976,TEC-AC-10003280
CA-2016-153346,2016-01-25,9.21,OFF-AR-10000315
CA-2016-153346,2016-01-25,18,OFF-PA-10000007
CA-2017-118360,2017-04-01,42.93,OFF-PA-10000791
CA-2017-149853,2017-10-03,15.552,OFF-PA-10000556
CA-2017-149853,2017-10-03,17.92,OFF-AP-10000804
CA-2017-107909,2017-09-01,19.99,TEC-AC-10001998
CA-2017-107909,2017-09-01,22.92,OFF-BI-10003476
CA-2015-112375,2015-12-21,50.88,TEC-AC-10003237
CA-2015-112375,2015-12-21,27.312,OFF-EN-10003798
CA-2015-154795,2015-12-20,7.92,OFF-EN-10003068
CA-2015-154795,2015-12-20,14.368,FUR-FU-10002088
CA-2015-125234,2015-11-27,107.97,TEC-AC-10000158
CA-2015-125234,2015-11-27,113.82,OFF-PA-10000482
CA-2017-133501,2017-08-27,5.184,OFF-PA-10004888
US-2014-129609,2014-03-22,16.28,OFF-AR-10003478
CA-2017-130309,2017-12-17,544.38,OFF-ST-10003208
CA-2017-105410,2017-03-19,19.824,OFF-BI-10004970
CA-2017-105410,2017-03-19,657.504,TEC-PH-10000038
CA-2017-105410,2017-03-19,99.54,TEC-AC-10001552
CA-2017-105410,2017-03-19,199.96,TEC-AC-10002926
CA-2016-120355,2016-09-18,631.782,FUR-CH-10001394
CA-2016-120355,2016-09-18,60.72,FUR-FU-10004053
CA-2017-169894,2017-11-24,20.724,OFF-BI-10004230
CA-2017-169894,2017-11-24,415.872,OFF-ST-10000060
US-2017-100482,2017-04-11,16.768,OFF-ST-10001325
US-2017-100482,2017-04-11,27.12,TEC-AC-10003441
CA-2017-107748,2017-12-10,95.84,TEC-PH-10003215
CA-2017-107748,2017-12-10,12.96,OFF-PA-10002005
CA-2017-153654,2017-11-24,19.008,OFF-BI-10004465
CA-2015-155600,2015-12-04,1598.058,OFF-BI-10000545
CA-2015-155600,2015-12-04,36.96,OFF-AR-10003752
CA-2017-162565,2017-12-11,10.368,OFF-PA-10001937
CA-2017-162565,2017-12-11,77.72,FUR-FU-10004306
CA-2017-162565,2017-12-11,520.464,FUR-CH-10003973
CA-2016-127642,2016-05-21,111.96,OFF-PA-10000565
US-2017-163195,2017-02-17,29.16,TEC-PH-10003875
CA-2017-111332,2017-05-20,131.94,OFF-AR-10001953
CA-2017-111332,2017-05-20,25.92,OFF-AR-10001374
CA-2017-111332,2017-05-20,704.76,OFF-ST-10003816
CA-2017-111332,2017-05-20,7.41,OFF-FA-10001843
CA-2017-111332,2017-05-20,21.5,OFF-AR-10000657
CA-2017-117044,2017-09-11,10.528,OFF-FA-10000936
CA-2017-117044,2017-09-11,20.544,OFF-PA-10003657
US-2016-165078,2016-11-05,104.9,OFF-BI-10001989
US-2016-165078,2016-11-05,39.68,OFF-AR-10002987
US-2016-165078,2016-11-05,51.75,OFF-LA-10000414
US-2017-169320,2017-07-23,11.68,OFF-AR-10003602
US-2017-169320,2017-07-23,159.75,TEC-AC-10002550
CA-2016-158575,2016-11-18,103.968,OFF-AP-10002998
CA-2014-166954,2014-04-25,303.25,FUR-FU-10003708
CA-2014-166954,2014-04-25,270.72,OFF-AP-10001391
CA-2014-166954,2014-04-25,1487.04,FUR-CH-10003973
CA-2015-140830,2015-11-30,17.48,OFF-EN-10000461
CA-2015-140830,2015-11-30,71.88,OFF-EN-10002831
CA-2015-152891,2015-10-25,60.45,OFF-AR-10004648
CA-2015-152891,2015-10-25,253.176,FUR-TA-10001857
US-2015-122784,2015-07-20,2.88,OFF-BI-10000546
US-2015-122784,2015-07-20,384.944,FUR-BO-10004690
US-2015-122784,2015-07-20,153.584,TEC-PH-10001557
US-2015-122784,2015-07-20,913.43,FUR-BO-10002545
CA-2016-156811,2016-10-27,43.92,OFF-AP-10001366
CA-2016-156811,2016-10-27,25.032,OFF-BI-10001628
CA-2017-111556,2017-11-20,46.76,OFF-PA-10003651
CA-2017-111556,2017-11-20,183.968,FUR-BO-10003159
CA-2017-111556,2017-11-20,1259.97,TEC-PH-10001459
CA-2017-111556,2017-11-20,68.97,OFF-AR-10004602
CA-2016-108868,2016-09-08,70.368,OFF-AR-10001953
CA-2016-108868,2016-09-08,59.96,TEC-PH-10000923
CA-2014-142965,2014-07-20,25.984,OFF-ST-10002583
CA-2014-142965,2014-07-20,27.36,OFF-BI-10000977
CA-2016-148740,2016-11-15,361.376,TEC-PH-10002549
US-2014-138758,2014-07-07,172.186,FUR-CH-10002880
US-2014-138758,2014-07-07,69.008,FUR-FU-10003039
CA-2016-131737,2016-03-17,199.9,OFF-EN-10003055
CA-2016-131737,2016-03-17,901.95,OFF-AP-10002945
CA-2016-131737,2016-03-17,971.5,FUR-FU-10004306
CA-2016-114538,2016-12-26,11.328,OFF-AR-10002445
CA-2014-127936,2014-09-02,21.24,OFF-AR-10002445
CA-2015-164336,2015-07-05,34.8,TEC-AC-10002345
CA-2015-164336,2015-07-05,38.976,OFF-ST-10001558
CA-2016-100041,2016-11-20,9.08,OFF-PA-10001622
CA-2016-100041,2016-11-20,314.55,OFF-PA-10000418
CA-2016-100041,2016-11-20,4.91,OFF-BI-10000343
US-2014-154879,2014-05-06,5.78,OFF-LA-10004425
US-2014-154879,2014-05-06,107.94,OFF-AR-10001897
CA-2014-130624,2014-06-21,19.65,OFF-PA-10003883
CA-2014-130624,2014-06-21,617.97,TEC-PH-10003963
CA-2014-130624,2014-06-21,59.7,OFF-AP-10001303
CA-2017-132339,2017-08-19,387.99,OFF-BI-10003925
CA-2014-153983,2014-11-29,575.92,TEC-PH-10004586
CA-2014-153983,2014-11-29,30.4,OFF-FA-10003495
CA-2017-112900,2017-04-09,478.24,OFF-BI-10002867
CA-2014-160157,2014-12-20,190.848,FUR-FU-10003773
CA-2014-139633,2014-12-17,5.484,OFF-BI-10002954
CA-2015-163090,2015-11-17,40.92,OFF-SU-10002537
CA-2014-117016,2014-03-04,15.552,OFF-AR-10001374
CA-2017-159464,2017-05-18,17.24,OFF-AP-10001492
CA-2017-159464,2017-05-18,302.94,FUR-BO-10003546
CA-2017-159464,2017-05-18,34.75,TEC-PH-10002185
CA-2017-159464,2017-05-18,113.94,OFF-BI-10000315
CA-2017-159464,2017-05-18,55.98,TEC-PH-10002350
US-2017-103226,2017-09-22,27.18,OFF-PA-10002666
CA-2017-119452,2017-03-21,1805.88,FUR-CH-10004495
CA-2017-147725,2017-09-14,70.95,OFF-AR-10001725
CA-2016-168893,2016-11-03,20,OFF-FA-10002280
CA-2016-168893,2016-11-03,7.98,OFF-AR-10001770
CA-2016-168893,2016-11-03,24.1,FUR-FU-10002885
CA-2016-168893,2016-11-03,8.75,OFF-AR-10003772
CA-2016-168893,2016-11-03,842.94,FUR-TA-10003392
CA-2016-163398,2016-05-03,2.182,OFF-BI-10000014
CA-2016-163398,2016-05-03,27.384,OFF-AR-10003217
CA-2016-163398,2016-05-03,26.406,OFF-AP-10002403
CA-2016-162726,2016-12-27,10.368,OFF-PA-10001972
CA-2016-162726,2016-12-27,23.68,OFF-PA-10004041
US-2016-111290,2016-07-22,109.95,TEC-AC-10004975
US-2016-111290,2016-07-22,965.85,OFF-ST-10001932
US-2016-111290,2016-07-22,29.2,OFF-AR-10001761
US-2016-111290,2016-07-22,32.4,OFF-PA-10002262
US-2014-147704,2014-11-16,78.35,OFF-EN-10004483
US-2014-147704,2014-11-16,31.68,OFF-PA-10003270
US-2014-147704,2014-11-16,29.12,OFF-BI-10001634
US-2014-147704,2014-11-16,169.45,OFF-ST-10000675
CA-2015-121965,2015-06-19,12.56,FUR-FU-10000732
CA-2015-121965,2015-06-19,6.48,OFF-PA-10004355
CA-2015-121965,2015-06-19,186.69,OFF-EN-10000056
CA-2016-147137,2016-07-04,25.4,FUR-FU-10000221
CA-2016-147137,2016-07-04,43.96,OFF-EN-10003567
CA-2016-147137,2016-07-04,1279.165,FUR-BO-10001811
CA-2016-147137,2016-07-04,27.92,OFF-ST-10002486
US-2015-146745,2015-09-03,129.568,FUR-CH-10002372
US-2015-146745,2015-09-03,6.368,OFF-BI-10003274
CA-2017-115175,2017-08-07,244.55,OFF-PA-10001878
CA-2017-105851,2017-03-13,1332.496,OFF-SU-10002881
US-2017-125717,2017-09-28,32.776,FUR-FU-10001979
US-2017-125717,2017-09-28,147.184,OFF-ST-10001522
US-2017-125717,2017-09-28,54.384,TEC-AC-10003657
US-2017-125717,2017-09-28,76.776,OFF-BI-10001718
US-2017-125717,2017-09-28,14.352,OFF-PA-10003022
US-2017-125717,2017-09-28,209.792,OFF-AP-10000891
CA-2015-163895,2015-08-07,3.304,OFF-BI-10004970
CA-2017-168641,2017-11-24,16.38,OFF-AR-10003759
CA-2017-168641,2017-11-24,167.96,OFF-EN-10003001
CA-2017-168641,2017-11-24,321.568,FUR-BO-10000780
CA-2017-168641,2017-11-24,12.96,OFF-PA-10001972
CA-2017-156895,2017-05-08,128.058,FUR-CH-10003535
CA-2017-121300,2017-09-29,63.686,FUR-CH-10003774
CA-2017-121300,2017-09-29,239.976,TEC-AC-10004571
CA-2017-121300,2017-09-29,344.22,FUR-TA-10004442
CA-2017-121300,2017-09-29,15.552,OFF-PA-10002787
CA-2017-121300,2017-09-29,21.248,FUR-FU-10004586
CA-2017-121300,2017-09-29,8.448,OFF-PA-10002606
CA-2017-130211,2017-10-22,333.09,OFF-ST-10000129
